year,question_number,question_title,block_text,paper
2024,2.0,DATA HANDLING,"QUESTION 2: DATA HANDLING
Common errors and misconceptions
(a) Many candidates gave the position of the median and not its value when answering
Q2.1. Some candidates did not realise that the minor gridlines represented two units
and not one unit. This led to them reading off the answers incorrectly. Some candidates
calculated the position of the median incorrectly by using the formula for ungrouped
1 1
data, i.e. (𝑛+1). Instead, they should have used the formula 𝑛. A few candidates
2 2
incorrectly indicated the interval in which the median lay.
(b) The errors listed in (a) were made when determining the lower quartile (in Q2.2) and
the interquartile range (in Q2.3). In Q2.3 some candidates subtracted the positions
instead of the values of the upper and lower quartiles. A few candidates calculated the
range or semi-interquartile range; neither of these were correct.
(c) Many candidates knew how to draw the box-and-whisker diagram required in Q2.4.
Some of them used values of the median and quartiles that were different to the ones
that they had calculated in Q2.1 to Q2.3. These candidates were not awarded any
marks.
(d) Candidates were able to correctly read the value at one hour from the ogive. However,
they were unable to use this information to answer the question correctly. They failed
to subtract 26 from 60 because they did not realise that more than one hour was to the
right of 26. A few candidates incorrectly took the total number of workers to be 65 and
subtracted 26 from 65. They were not awarded any marks.
(e) Many candidates did not attempt Q2.6. This question required candidates to read with
understanding and extract the relevant information from the ogive. Many candidates
were unable to interpret 'part thereof' correctly. The common incorrect response was
that workers who travelled for 110 minutes will be allowed 2,5 x 30 minutes =
75 minutes instead of 3 x 30 minutes = 90 minutes. A fair number of candidates had
no understanding of the question and responded in the following way:
110 – 20 = 90 minutes. Although they arrived at the correct answer, they were not
awarded any marks.
Suggestions for improvement
(a) Reading for understanding is a fundamental requirement in the Statistics section and
must be developed in classroom activities.
(b) Questions on Statistics are normally set in context. Learners should be taught to
answer the questions within the context of the question.
(c) Teachers need to explain the difference between the position of the quartiles and the
value of the quartiles. The values of the quartiles are the statistics that describe various
points in the set of data and this information is required in data analysis.
(d) In Grade 11, teachers should take time to explain the concept of cumulative frequency
and how to read and interpret the cumulative frequency from an ogive. For example,
the value of 26 does not represent the number of workers who took 60 minutes to travel
to work. Instead, 26 workers took up to 60 minutes to travel to work, i.e. these workers
travelled between 0 and 60 minutes to get to work.
National Senior Certificate 234 Diagnostic Report 2024 – Part 1

Mathematics
(e) Much of this question was based on reading off the ogive, which is done in Grade 11.
Revision of Grade 11 work in Grade 12 will assist learners prepare for the
examinations.",P2
2024,3.0,ANALYTICAL GEOMETRY,"QUESTION 3: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) Some candidates were unable to substitute correctly into the gradient formula when
answering Q3.1.
(b) In Q3.2 some candidates swopped the x- and y-values around when substituting into
the equation of the straight line. Other candidates substituted correctly but failed to
simplify the equation correctly.
(c) Some candidates incorrectly assumed that B was the midpoint of CD and used the
midpoint formula to calculate the value of k when answering Q3.3.
(d) Candidates who failed to answer Q3.4 correctly used the coordinates of points other
than C and D in their working or they failed to use their calculators correctly to calculate
the length of CD.
(e) Although Q3.5 was well answered by most candidates, some candidates calculated the
ratio of the gradients of DB and DC instead of calculating the ratio of the lengths of DB
and DC. Some candidates incorrectly assumed that this question required Euclidean
Geometry knowledge.
(f) Q3.6 was not well answered by most of the candidates. Very few realised that they had
to use the proportionality theorem to answer the question. Many incorrectly calculated
1
the areas by using the area of triangle formula: base × height although the triangles
2
chosen were not right-angled. Some candidates wrote down the area rule incorrectly.
A few candidates only substituted the length of one side in the area rule instead of two.
(g) In Q3.7 many candidates were able to establish two equations from the information
given in the question but did not realise that they needed to solve these equations
simultaneously. Some who attempted to solve the equations simultaneously made
errors in calculations that resulted in them not being able to solve for x. A fair number
of candidates assumed that the y-intercept of AD was the midpoint of AD without first
proving this fact. They were not credited for making this assumption.
Suggestions for improvement
(a) If learners are not sure, they should consult the information sheet for the correct
formula.
(b) Teachers should ensure that learners are able to use calculators correctly. It might be
useful to call out the procedure step-by-step as learners perform the calculations.
(c) As stated in previous reports, it is important that learners realise that it is not acceptable
to make any assumptions, e.g. that a certain point is the midpoint of a line. Even if it
looks as if the point is the midpoint, it may not just be assumed and used. These need
to be proven first before the results can be used in an answer.
National Senior Certificate 235 Diagnostic Report 2024 – Part 1

Mathematics
(d) Teach learners to analyse diagrams in Analytical Geometry and to use relevant
properties to respond to questions.
(e) Learners should be advised that they need to fill in the calculated values and additional
information on their sketch in the answer book as they proceed with subquestions. This
helps them visualise what information is at their disposal when answering the next sub-
question.
1
(f) Teach learners how to identify when to use which formula: area = base × height or
2
1
area = 𝑎.𝑏.𝑠𝑖𝑛𝐶 when calculating the area of a triangle.
2
(g) Teach learners to expect that Euclidean Geometry facts will be integrated into
Analytical Geometry and will be needed in the answering of some Analytical Geometry
questions.",P2
2024,4.0,ANALYTICAL GEOMETRY,"QUESTION 4: ANALYTICAL GEOMETRY
Common errors and misconceptions
(a) Few candidates attempted to answer Q4.1 by using the gradient formula instead of the
midpoint formula.
(b) While many candidates answered Q4.2 correctly, some candidates incorrectly used
the gradient of the radius when determining the equation of the tangent. They failed to
realise that the tangent was perpendicular to the radius. Some incorrectly used the
1 1
gradient of instead of − .
3 3
(c) Many candidates answered Q4.3 correctly. Some worked backwards from the
equation that they were required to prove. This was unacceptable and they were not
awarded any marks.
(d) In Q4.4 some candidates incorrectly substituted the value of y into the equation of the
tangent calculated in Q4.3 instead of the equation of the circle.
(e) In Q4.5 many candidates did not label the angles correctly, for example, they wrote
𝑃̂ =𝐿̂, instead of LP̂𝑅 = 𝐿̂. Some candidates assumed, without proof, that PR = LR
and therefore concluded that 𝐿̂ = 45°. Other candidates also assumed that 𝑅̂ = 90°
without first proving it. These candidates were not awarded any marks in both
instances.
(f) Q4.6 was poorly answered by many candidates. Many candidates presented
arguments that were constructed on circular reasoning. They started their responses
by stating that 𝑚 ×𝑚 =−1 and used the value of 𝑚 from Q4.2 to calculate
𝑃𝑇 𝑅𝑇 𝑃𝑇
the value of 𝑚 . Thereafter, they showed that the product of the same two gradients,
𝑅𝑇
𝑚 and 𝑚 , was equal to –1.
𝑃𝑇 𝑅𝑇
Suggestions for improvement
(a) As mentioned in previous reports, teachers need to revise the concepts of
perpendicular lines and gradients, particularly that the tangent is perpendicular to the
radius at the point of contact.
National Senior Certificate 236 Diagnostic Report 2024 – Part 1

Mathematics
(b) Learners should practise using a formula to get an answer (e.g. using the formula to
calculate the coordinates of the midpoint), as well as to calculate an unknown variable
if the answer has been given (e.g. calculate the coordinates of an endpoint if one
endpoint and the midpoint are given).
(c) Teachers should develop learners' ability to reason logically and to write down the
steps in their reasoning.
(d) For learners to be able to reason and answer even more complex questions, they need
a very good understanding of basic concepts, including those from lower grades.
Regular revision of these concepts can help consolidate understanding them.",P2
2024,5.0,TRIGONOMETRY,"QUESTION 5: TRIGONOMETRY
Common errors and misconceptions
(a) In Q5.1.1 some candidates arrived at r = –5 and did not realise that there was a
mistake in their answer as r is a distance and its value cannot be negative. Other
3
candidates gave the answer as 𝑐𝑜𝑠𝐴 = . This was incorrect.
4
(b) In Q5.1.2 some candidates were unable to write the expansion for cos 2A correctly
despite it being given in the information sheet. Instead, they incorrectly wrote the
expansion for cos 2A as 2 cos A. Other candidates substituted a ratio into the place of
−3
the angle, i.e. 𝑐𝑜𝑠( ).
5
(c) Q5.1.3 was not well answered as many candidates did not realise that they had to
draw another sketch for 𝐵̂. Some candidates incorrectly placed 𝐵̂ in either the first or
third quadrants instead of the second quadrant. Some candidates made the
assumption that 𝐴̂+𝐵̂ = 90° and used co-ratios to solve the question.
(d) Q5.2 was poorly answered by many candidates as they failed to multiply the numerator
and denominator by 2. In doing so, they would have created the expansion of the sine
double angle in numerator which would have eased their simplification. Instead, many
candidates expanded the numerator by using the sine and cosine compound angle
expansions. They made many algebraic mistakes in the process. Some candidates
incorrectly replaced 𝛼 with p instead of 𝑐𝑜𝑠𝛼 with p. They did not know the difference
between the angle and the value of the ratio.
Suggestions for improvement
(a) Teachers should ensure that all learners are able to select the relevant quadrant when
drawing sketches in the Cartesian plane to calculate trigonometric ratios. Regular
revision of Grade 10 and 11 Trigonometric concepts can help consolidate this work.
(b) As stated in previous reports, teachers must remind learners that the same
simplification skills used in Algebra also apply to Trigonometry. Revise addition,
subtraction and simplification of algebraic fractions with learners before teaching
simplification of trigonometric expressions and proving trigonometric identities.
(c) Teachers should emphasise the use of the information sheet when working with
compound angles.
National Senior Certificate 237 Diagnostic Report 2024 – Part 1

Mathematics
(d) Expose learners to questions on trigonometric ratios involving combinations of
compound angles, angles greater than 360 and co-ratios.
(e) As mentioned in previous reports, teachers must discuss the difference between an
angle and a trigonometric ratio at the beginning of the study of Trigonometry in
Grade 10. The relevance of an angle in the trigonometric ratio must be emphasised.
(f) Teachers should expose learners to a few methods of simplifying trigonometric
expressions. However, they should develop skills in learners that allow them to answer
questions in the most efficient way.",P2
2024,6.0,TRIGONOMETRY,"QUESTION 6: TRIGONOMETRY
Common errors and misconceptions
(a) Q6.1.1 tested bookwork. However, many candidates were unable to derive the
expression for 𝑐𝑜𝑠(𝑥+𝑦) using the identity for 𝑐𝑜𝑠(𝑥−𝑦). Instead, candidates
merely wrote down the expansion as given in the information sheet. They did not
receive any marks for their effort.
(b) Although Q6.1.2 was well answered by many candidates, some candidates used the
compound angle formulae to expand 𝑐𝑜𝑠(90°−𝑥) or 𝑠𝑖𝑛(360°−𝑥) instead of using
reduction formulae. Some learners failed to show all the steps in their working. They
went directly from 𝑠𝑖𝑛(−𝑦).𝑐𝑜𝑠(180°+𝑥) to 𝑠𝑖𝑛𝑦.𝑐𝑜𝑠𝑥 instead of first writing
(−𝑠𝑖𝑛𝑦)(−𝑐𝑜𝑠𝑥). These candidates were penalised as they did not clearly
demonstrate full understanding of the reduction formulae.
(c) The following were noted in Q6.2: some candidates equated 𝑓(𝑥) to 0 instead of 2 as
given in the question. Many candidates incorrectly reduced −11𝑐𝑜𝑠(90°+𝑥) to
−11𝑠𝑖𝑛𝑥 instead of 11𝑠𝑖𝑛𝑥. Some candidates failed to factorise the quadratic
expression in sinx correctly. A fair number of candidates were able to factorise
6𝑠𝑖𝑛2𝑥+11𝑠𝑖𝑛𝑥+3 correctly but then incorrectly stated that 𝑥 = − 1 or 𝑥 = − 3
3 2
1 3
instead of 𝑠𝑖𝑛𝑥 = − or 𝑠𝑖𝑛𝑥 = − . Some candidates left their answers as general
3 2
solutions and not answers in the third and fourth quadrants as required.
(d) In Q6.3.1 many candidates substituted values of x into the given expression and then
concluded that the maximum value of the expression occurred at x = 0. Some
−𝑏
candidates incorrectly stated that the expression will have a maximum when 𝑥 =
2𝑎
−𝑏
instead of when 𝑠𝑖𝑛𝑥 = . These candidates also arrived at the answer x = 0. Many
2𝑎
candidates were unsuccessful in their attempt to calculate the derivative of the given
expression. They did not apply the Chain rule correctly and omitted 𝑐𝑜𝑠𝑥 from their
derivative.
(e) The answer to Q6.3.2 depended on calculating the answer to Q6.3.1 correctly. As a
result, many candidates were unable to answer Q6.3.2 correctly. Candidates failed to
notice that the value of 0 was excluded from the domain. Some candidates gave the
answer as an interval without realising that the function will attain a maximum value at
a single point.
National Senior Certificate 238 Diagnostic Report 2024 – Part 1

Mathematics
Suggestions for improvement
(a) CAPS indicates that the derivation of the compound angle formulae is examinable.
Teachers should teach the derivation of these formulae.
(b) Teachers should remind learners that they must still use the reduction formulae
together with the compound angle formulae when answering questions in Grade 12.
(c) Teachers should stress the importance of showing the signs when reducing
trigonometric ratios.
(d) Teachers should advocate the use of the k-method when dealing with quadratic
equations involving trigonometric ratios. A simplified quadratic equation may be easier
to solve.
(e) Teachers should explain the difference between the general solution and the specific
solutions within an interval. This point was covered in previous reports.
(f) Expose learners to different types of exercises involving inequalities, writing and
interpreting intervals and working with angle in different quadrants.",P2
2024,7.0,TRIGONOMETRY (GRAPHS),"QUESTION 7: TRIGONOMETRY (GRAPHS)
Common errors and misconceptions
(a) In Q7.1 some candidates incorrectly gave the answer as 𝑦 = 90° or just 90° instead of
𝑥 = 90°. Many candidates ignored the domain specified and gave 𝑥 =−90° as an
answer. Other candidates gave the answer as an interval. This was incorrect.
(b) Many candidates did not attempt Q7.2. Many of those who attempted this question
failed to realise that 𝑥 = −180° was also a solution. Some candidates confused which
of the endpoints to include. They gave the answer as 𝑥 ∈[−90° ; 0°] instead of
𝑥 ∈ (−90° ; 0°].
(c) While Q7.3.1 was well answered by most candidates, some incorrectly gave the
answer as 90 or 360 while others incorrectly gave the answer as an interval
𝑥 ∈ [−180° ; 180°].
(d) When answering Q7.3.2 some candidates overlooked the vertical translation of the
graph. They sketched the graph of 𝑦 = 𝑐𝑜𝑠2𝑥 and left it at that.
(e) Most candidates could not link the equation given in Q7.4 to the equations of the
graphs. Hence, they were unable to use the graphs to establish the answers. Other
candidates made the link between the given equation and the graphs. However,
instead of giving the general solution, they only gave the x-values for which the graphs
intersected as the solution.
Suggestions for improvement
(a) It is necessary for learners to be reminded constantly of the meaning of concepts like
period, domain, amplitude and range.
National Senior Certificate 239 Diagnostic Report 2024 – Part 1

Mathematics
(b) As mentioned in previous reports, learners should be told that the period of a
trigonometric function is the length of a function's cycle. Since this value is a length, it
is a single number and not an interval of values.
(c) Learners should be shown how to write intervals, using both inequality and interval
notations. Teachers are encouraged to use both forms of notations in class. It is good
practice to write an interval in one form and then ask learners to write the same answer
in the other form.
(d) Teachers should teach the 'mother graphs' well so that learners can develop insight
into their characteristics. Thereafter, learners must be exposed to how the change in
the different parameters affect the 'mother graphs'.",P2
2024,8.0,TRIGONOMETRY,"QUESTION 8: TRIGONOMETRY
Common errors and misconceptions
(a) In Q8.1 some candidates chose the incorrect trigonometric ratio to calculate AC. They
used 𝑠𝑖𝑛46,85° or 𝑐𝑜𝑠46,85° instead of 𝑡𝑎𝑛46,85°. Other candidates failed to
identify the opposite and adjacent sides with reference to 46,85°. They wrote
AC 16
𝑡𝑎𝑛46,85°= instead of 𝑡𝑎𝑛46,85°= . Some candidates made mistakes when
16 AC
16
making AC the subject of the formula. They rewrote 𝑡𝑎𝑛46,85°= incorrectly as
AC
AC = 16𝑡𝑎𝑛46,85°.
(b) Q8.2 required candidates to perform several calculations to arrive at the answer. This
proved to be beyond many candidates. Some candidates assumed that AC = BC. This
led to inappropriate values for EC. Some candidates made errors when substituting
into the cosine rule, especially since BC appeared in two places in the formula. Other
candidates made errors in their calculations that led to distances obtained that did not
match the given information.
Suggestions for improvement
(a) Teachers should devote the appropriate amount of time to this section. This should
allow learners to score the accessible marks in this section of work.
(b) Learners need to develop strategies to be used when solving right-angled triangles
and triangles that are not right-angled. Teach learners when to use basic trigonometric
ratios and which basic ratio is appropriate for a given context.
(c) As mentioned previously, it might be a good idea to give learners an exercise in which
they identify which rule is to be used to solve the question. The learners must also
substantiate why they think that the rule that they have selected applies to the question.
(d) Remind learners that the sine and cosine rules are applicable to a single triangle.
Learners may not create a proportion by using the sides and angles or two different
triangles using the sine and cosine rules.
(e) Learners need to be reminded constantly that they may not make assumptions about
the lengths of sides and the sizes of angles based on the diagram. Learners must work
with the information that they are given in the question.
National Senior Certificate 240 Diagnostic Report 2024 – Part 1

Mathematics",P2
2024,9.0,EUCLIDEAN GEOMETRY,"QUESTION 9: EUCLIDEAN GEOMETRY
Common errors and misconceptions
(a) In Q9.1 many candidates assumed that ECB was a tangent to the circle. Hence, they
stated that 𝐴̂ = 86° instead of 40°. Some candidates confused the cyclic quadrilateral
1
theorems and regarded the opposite angles of the cyclic quadrilateral to be equal
instead of being supplementary. Other incorrect assumptions made were that 𝐶̂ was
1
the exterior angle of triangle ADC and that AB || DC and therefore the corresponding
angles were equal.
(b) Some candidates, in answering Q9.2, stated that 𝐶̂ = 𝐴̂ without proving it. Many
2 1
candidates incorrectly used 𝐵̂ = 1 𝐴̂ instead of 𝐴̂ = 1 𝐵̂. Some candidates incorrectly
1 1
2 2
assumed that AC was the diameter of the circle and therefore incorrectly stated that
𝐷̂ = 90°.
Suggestions for improvement
(a) As mentioned in previous reports, teachers are encouraged to use the 'Acceptable
Reasons' in the Examination Guidelines when teaching. This should start from as early
as Grade 8. Learners should be issued with a copy of the 'Acceptable Reasons'.
(b) Teachers should make use of a diagram with annotations to explain a theorem.
Illustrate which information is given and what conclusions can be made from this given
information.
(c) Teachers must insist that learners read the information given in the question. This
information contains key words that direct learners to the theory required to solve the
question.
(d) Teach learners to identify all the theorems that are applicable to a question and how
to select which ones can be used to answer the question.
(e) Teachers must make learners aware that they are not allowed to draw additional lines
on a diagram. In doing so, they are changing the question, and this is not acceptable.",P2
2024,10.0,EUCLIDEAN GEOMETRY,"QUESTION 10: EUCLIDEAN GEOMETRY
Common errors and misconceptions
(a) In Q10.1 some candidates did not draw the constructions nor did they state the
constructions necessary to prove the theorem. Some omitted the perpendicular
symbols for the heights of the triangles. These candidates were not awarded any
marks. Some candidates used the incorrect heights for the triangles they were working
with. Some candidates chose the incorrect triangles and therefore were unable to
prove the theorem. Some learners renamed the given triangle, thereby changing the
question. This was not accepted.
(b) When answering Q10.2.1, some candidates applied the midpoint theorem without first
showing that both O and R were midpoints. Some candidates assumed that lines OR
and WS were parallel in the diagram without proving that they were. The solution of
many candidates lacked logic in their presentation. They presented the necessary
information, but the sequence of the steps created gaps in the logic. These candidates
were not awarded full marks.
National Senior Certificate 241 Diagnostic Report 2024 – Part 1

Mathematics
(c) Q10.2.2 was poorly answered by many candidates. Some candidates applied the
proportionality theorem without first proving that OR || WS. This was considered a
breakdown. Many candidates lost a mark for not stating the parallel lines in the reason
'proportionality theorem'. Some candidates chose the incorrect sides when using the
proportionality theorem to calculate the length of PT. For example, they stated that
PT OT
= but PT was not a side of triangle ROT.
PS OV
Suggestions for improvement
(a) Learners should be taught that a construction is required to prove a theorem. If the
construction is not shown, then the proof is regarded as a breakdown, and they receive
no marks.
(b) Learners should be made to prove theorems as part of their informal tasks. A good
strategy is to expect learners to write the proof of a theorem as a task the day after the
theorem was explained in class. Teachers should also choose random letters to label
the triangles and not stick to the conventional A, B and C.
(c) As mentioned in previous reports, learners should be taught that all statements must
be accompanied by reasons. It is essential that the parallel lines be mentioned when
stating that corresponding angles are equal, alternate angles are equal, and the sum
of the co-interior angles is 180° or when stating the proportional intercept theorem.
(d) It is advisable to train learners to reason logically and to write corresponding
statements and reasons when teaching Euclidean Geometry in Grade 8. This should
enable learners to present coherent proofs or solutions in Grade 12.
(e) Teachers should point out to learners that the midpoint theorem is a special case of
the proportionality theorem.",P2
2024,11.0,EUCLIDEAN GEOMETRY,"QUESTION 11: EUCLIDEAN GEOMETRY
Common errors and misconceptions
(a) Many candidates did not name angles in a precise and correct way when answering
Q11.1. For example, they wrote 𝐹̂. In the context of this question, 𝐹̂ could refer to
three different angles: 𝐹̂ or 𝐹̂ or AF̂𝐺. Some candidates stated that EÂG = Ĉ and
1 2 1
provided the reason 'tangents from a common point'. These candidates combined two
steps into one. They were not credited with any marks because the reason did not
correspond to the statement. Some candidates assumed that if EÂG = 𝑥, then
𝐴̂ = 𝑥 or 𝐴̂ = 𝑥.
1 2
(b) In Q11.2 many candidates assumed that CD || GF and immediately started with a ratio
of sides. This was not accepted as candidates had to first prove that CD ||GF. When
proving that CD || GF, many provided the incorrect reasons: 'corresponding angles',
'converse corresponding angles' or 'corresponding angles present' instead of
corresponding angles are equal.
(c) When answering Q11.3 many candidates stated that 𝐴̂ was common. Some even
stated that 𝐴̂ = 𝐴̂ and gave the reason that they were common even though these
2 3
were angles in two different triangles. When proving the two triangles similar, some
candidates used the reason 'remaining angles' or 'sum of angles in triangle' for the first
National Senior Certificate 242 Diagnostic Report 2024 – Part 1

Mathematics
pair of equal angles. They failed to understand that remaining angles is a consequence
of two other pairs of angles being equal in both triangles.
(d) In Q11.4 most of the candidates found it challenging to correctly identify which pair of
triangles they should prove similar. Some candidates were able to write down the
correct proportions from the pairs of similar triangles but were unable to link these
proportions to prove that GF2 = BC.FC.AF .
AD
Suggestions for improvement
(a) As mentioned in previous reports, more time needs to be spent on the teaching of
Euclidean Geometry in all grades. Learners should read the given information carefully
without making any assumptions. Exercises on Grade 11 and 12 Euclidean Geometry
must include different activities and all levels of the taxonomy.
(b) The need for learners to name the angles correctly has been mentioned in several
reports previously. Teachers should not credit learners with marks in school-based
assessment tasks if the angles are not named correctly.
(c) Teach learners not to assume any facts in a geometry sketch but to use only what was
given and that which had already been proven in earlier questions.
(d) Learners need to be made aware that writing correct statements that are irrelevant to
the answer in Euclidean Geometry will not earn them any marks in an examination.
(e) Consider teaching the approach of 'angle chasing' where you label one angle as x and
then relate other angles to x. In this way, learners should find it easy to identify angles
that are equal but moreover, they should find it easier to establish the reasons for the
relationships between the angles.
(f) Learners need to be told that success in answering Euclidean Geometry comes from
regular practice, starting off with the easy and progressing to the difficult.
National Senior Certificate 243 Diagnostic Report 2024 – Part 1",P2
2025,,OVERVIEW,"Mathematics
CHAPTER 10
MATHEMATICS
The following report should be read in conjunction with the Mathematics question
papers for the NSC November 2025 examinations.
10.1 PERFORMANCE TRENDS (2021–2025)
The number of candidates who sat for the Mathematics examinations in 2025 increased by
2 927, compared to that of 2024.
There was a decline in the pass rate this year. Candidates who passed at the 30% level and
above changed from 69,1% in 2024 to 64,0% in 2025. There was a corresponding change in
the pass rate at the 40% level and above over the past two years from 47,9% to 41,9%.
There was also a decline in the percentage over 80% from 3,9% in 2024 to 1,9% in 2025. The
total number of distinctions has shown a decrease for the past two years from 9 808 in 2024
to 4 834 in 2025.
The various intervention strategies employed by teachers, subject advisors and provincial
education departments were continued in 2025. The resourcefulness and diligence of the
above-average candidates contributed to the overall results in the subject.
Table 10.1.1 Overall achievement rates in Mathematics
No. achieved at % achieved at No. achieved at % achieved at
Year No. wrote
30% and above 30% and above 40% and above 40% and above
2021 259 143 149 177 57,6 97 561 37,6
2022 269 734 148 346 55,0 97 041 36,0
2023 262 016 166 337 63,5 114 311 43,6
2024 251 488 173 774 69,1 120 430 47,9
2025 254 415 162 947 64,0 106 570 41,9
Graph 10.1.1 Overall achievement rates in Mathematics (percentage)
70,0
60,0
50,0
40,0
30,0
20,0
10,0
0,0
2021 2022 2023 2024 2025
2021 2022 2023 2024 2025
% achieved at 30% and above 57,6 55,0 63,5 69,1 64,0
% achieved at 40% and above 37,6 36,0 43,6 47,9 41,9
National Senior Certificate 227 Diagnostic Report 2025 – Part 1

Mathematics
Graph 10.1.2 Performance distribution curves in Mathematics (percentage)
25,0
20,0
15,0
10,0
5,0
0,0
0-9.9 10-19.9 20-29.9 30-39.9 40-49.9 50-59.9 60-69.9 70-79.9 80-89.9 90-100
2021 9,7 15,3 17,4 19,9 14,7 9,7 6,4 3,8 2,1 0,8
2022 10,8 16,4 17,8 19,0 13,9 9,5 6,1 3,8 2,0 0,7
2023 6,6 13,3 16,7 19,9 16,1 11,8 7,6 4,7 2,5 0,9
2024 4,5 10,7 15,7 21,2 17,6 12,5 8,3 5,6 3,1 0,8
2025 4,6 12,4 19,0 22,2 16,8 11,6 7,4 4,1 1,6 0,3
10.2 OVERVIEW OF CANDIDATES' PERFORMANCE IN PAPER 1
(a) The style of questioning was different from previous years making the paper less
predictable.
(b) While calculations and performing well-known routine procedures form the basis of
answering questions in a Mathematics paper, a deeper understanding of definitions
and concepts cannot be overlooked. Candidates did not fare well in answering
questions that assessed an understanding of concepts, even where these questions
were accessible to them.
(c) Many candidates were able to answer the knowledge and routine questions correctly.
This suggests that the candidates were well prepared to deal with these questions.
Candidates scored some marks in most of the questions.
(d) The algebraic skills of the candidates were poor. Most candidates lacked fundamental
and basic mathematical competencies which should have been acquired in the lower
grades. This made manipulation of expressions and complex calculations challenging
for many candidates.
10.3 DIAGNOSTIC QUESTION ANALYSIS OF PAPER 1
The following graph is based on data from a random sample of candidates' scripts. While this
graph might not accurately reflect national averages, it is useful in assessing the relative
degrees of challenge of each question as experienced by candidates.
National Senior Certificate 228 Diagnostic Report 2025 – Part 1

Mathematics
Graph 10.3.1 Average performance per question in Paper 1
90%
81%
80%
69%
67%
70%
58%
60% 53% 53%
49%
50%
39% 40%
40%
30% 25% 25%
20% 14%
10%
0%
1 2 3 4 5 6 7 8 9 10 11 Total
Graph 10.3.2 Average performance per subquestion in Paper 1
100%
90%
90% 86% 86%
82%83%
78% 78%
80% 75%
70% 69% 71%
70%
63%
58% 60% 60% 59%
60% 55%
53%
49% 47% 48%
50% 45%
42%
40% 36%
34% 32% 33% 32%
29% 28%
30%
19% 18%
20% 14% 14%
10% 11%
8%
10%
0%
1212123412345612345612312312123412123
.1.1.2.2.3.3.3.3.4.4.4.4.4.4.5.5.5.5.5.5.6.6.6.7.7.7.8.8.9.9.9.9.0.0.1.1.1
11111
Q Topics
1 Equations, Inequalities and Algebraic Manipulations
2 Number Patterns and Sequences
3 Number Patterns and Sequences
4 Functions, Graphs and Inverse Functions
5 Functions and Graphs
6 Functions and Graphs
National Senior Certificate 229 Diagnostic Report 2025 – Part 1

Mathematics
10.4 ANALYSIS OF CANDIDATES' PERFORMANCE IN EACH QUESTION IN
PAPER 1",
